lineage	checkpoint	form_used	form_stage	raw	floor	vorp	lin_median	dead_weight_penalty	adjusted
802	11	Marshadow	1	0.6937	0.4148	0.1663	0.6699	0	0.6937
802	12	Marshadow	1	0.6699	0.4498	0.1833	0.6699	0	0.6699
802	13	Marshadow	1	0.6507	0.443	0.138	0.6699	0.0192	0.6315
802	14	Marshadow	1	0.7358	0.484	0.2116	0.6699	0	0.7358
802	15	Marshadow	1	0.6717	0.4099	0.1367	0.6699	0	0.6717
802	16	Marshadow	1	0.6096	0.4538	0.1094	0.6699	0.0603	0.5493
802	17	Marshadow	1	0.5338	0.39	0.0197	0.6699	0.1361	0.3977
802	18	Marshadow	1	0.6404	0.4208	0.1601	0.6699	0.0295	0.6109
802	19	Marshadow	1	0.6271	0.4211	0.1304	0.6699	0.0428	0.5843
803	1	Naganadel	2	0.5725	0.5318	-0.0301	0.5849	0.0124	0.5601
803	2	Naganadel	2	0.5569	0.5157	0.0321	0.5849	0.028	0.5289
803	3	Naganadel	2	0.5485	0.4983	0.0155	0.5849	0.0364	0.5121
803	4	Naganadel	2	0.5729	0.5379	-0.0462	0.5849	0.012	0.5609
803	5	Naganadel	2	0.5228	0.4994	-0.037	0.5849	0.0621	0.4607
803	6	Naganadel	2	0.6859	0.4295	0.2322	0.5849	0	0.6859
803	7	Naganadel	2	0.5842	0.397	0.1736	0.5849	0.0007	0.5835
803	8	Naganadel	2	0.5897	0.4168	0.1729	0.5849	0	0.5897
803	9	Naganadel	2	0.6016	0.4124	0.1892	0.5849	0	0.6016
803	10	Naganadel	2	0.5714	0.3515	0.1818	0.5849	0.0135	0.5579
803	11	Naganadel	2	0.6387	0.3922	0.0894	0.5849	0	0.6387
803	12	Naganadel	2	0.611	0.3456	0.1593	0.5849	0	0.611
803	13	Naganadel	2	0.5849	0.3363	0.1019	0.5849	0	0.5849
803	14	Naganadel	2	0.646	0.3832	0.1469	0.5849	0	0.646
803	15	Naganadel	2	0.5858	0.2966	0.0643	0.5849	0	0.5858
803	16	Naganadel	2	0.5648	0.3439	0.0869	0.5849	0.0201	0.5447
803	17	Naganadel	2	0.5329	0.3376	0.0904	0.5849	0.052	0.4809
803	18	Naganadel	2	0.5954	0.3631	0.1178	0.5849	0	0.5954
803	19	Naganadel	2	0.6187	0.3579	0.1343	0.5849	0	0.6187
805	1	Stakataka	1	0.3972	0.348	0.0492	0.5212	0.124	0.2732
805	2	Stakataka	1	0.4762	0.3967	0.068	0.5212	0.045	0.4312
805	3	Stakataka	1	0.3756	0.3242	-0.013	0.5212	0.1456	0.23
805	4	Stakataka	1	0.5072	0.386	0.0438	0.5212	0.014	0.4932
805	5	Stakataka	1	0.4353	0.3897	-0.1003	0.5212	0.0859	0.3494
805	6	Stakataka	1	0.6954	0.4172	0.192	0.5212	0	0.6954
805	7	Stakataka	1	0.5217	0.2832	0.0374	0.5212	0	0.5217
805	8	Stakataka	1	0.5653	0.3303	0.0661	0.5212	0	0.5653
805	9	Stakataka	1	0.5635	0.3265	0.1074	0.5212	0	0.5635
805	10	Stakataka	1	0.4562	0.2789	0.055	0.5212	0.065	0.3912
805	11	Stakataka	1	0.4909	0.2957	0.0412	0.5212	0.0303	0.4606
805	12	Stakataka	1	0.6169	0.3481	0.1759	0.5212	0	0.6169
805	13	Stakataka	1	0.6782	0.4044	0.1993	0.5212	0	0.6782
805	14	Stakataka	1	0.5858	0.3128	0.1458	0.5212	0	0.5858
805	15	Stakataka	1	0.5212	0.3828	0.0632	0.5212	0	0.5212
805	16	Stakataka	1	0.4718	0.268	0.0663	0.5212	0.0494	0.4224
805	17	Stakataka	1	0.5795	0.3814	0.1544	0.5212	0	0.5795
805	18	Stakataka	1	0.5183	0.3165	0.0467	0.5212	0.0029	0.5154
805	19	Stakataka	1	0.5663	0.3315	0.1384	0.5212	0	0.5663
806	1	Blacephalon	1	0.4627	0.459	-0.1399	0.5804	0.1177	0.345
806	2	Blacephalon	1	0.5085	0.4909	-0.0163	0.5804	0.0719	0.4366
806	3	Blacephalon	1	0.5568	0.4891	0.0238	0.5804	0.0236	0.5332
806	4	Blacephalon	1	0.543	0.4787	-0.0761	0.5804	0.0374	0.5056
806	5	Blacephalon	1	0.5804	0.5592	0.0686	0.5804	0	0.5804
806	6	Blacephalon	1	0.6916	0.4187	0.171	0.5804	0	0.6916
806	7	Blacephalon	1	0.5892	0.3909	0.0992	0.5804	0	0.5892
806	8	Blacephalon	1	0.6962	0.4233	0.208	0.5804	0	0.6962
806	9	Blacephalon	1	0.6043	0.4772	0.1062	0.5804	0	0.6043
806	10	Blacephalon	1	0.5408	0.4013	0.079	0.5804	0.0396	0.5012
806	11	Blacephalon	1	0.5293	0.4276	-0.02	0.5804	0.0511	0.4782
806	12	Blacephalon	1	0.5527	0.4541	0.101	0.5804	0.0277	0.525
806	13	Blacephalon	1	0.6034	0.3879	0.1204	0.5804	0	0.6034
806	14	Blacephalon	1	0.5423	0.3581	0.0432	0.5804	0.0381	0.5042
806	15	Blacephalon	1	0.6738	0.4861	0.1523	0.5804	0	0.6738
806	16	Blacephalon	1	0.5056	0.395	0.0277	0.5804	0.0748	0.4308
806	17	Blacephalon	1	0.5846	0.3526	0.1421	0.5804	0	0.5846
806	18	Blacephalon	1	0.6644	0.398	0.1868	0.5804	0	0.6644
806	19	Blacephalon	1	0.5811	0.4014	0.0967	0.5804	0	0.5811
807	9	Zeraora	1	0.6469	0.4694	0.1671	0.6469	0	0.6469
807	10	Zeraora	1	0.5794	0.405	0.0939	0.6469	0.0675	0.5119
807	11	Zeraora	1	0.6895	0.4368	0.1726	0.6469	0	0.6895
807	12	Zeraora	1	0.6092	0.4146	0.1431	0.6469	0.0377	0.5715
807	13	Zeraora	1	0.6953	0.4329	0.2242	0.6469	0	0.6953
807	14	Zeraora	1	0.6541	0.505	0.1491	0.6469	0	0.6541
807	15	Zeraora	1	0.6752	0.4578	0.1726	0.6469	0	0.6752
807	16	Zeraora	1	0.6309	0.4573	0.1627	0.6469	0.016	0.6149
807	17	Zeraora	1	0.6571	0.4076	0.2145	0.6469	0	0.6571
807	18	Zeraora	1	0.6378	0.4372	0.2006	0.6469	0.0091	0.6287
807	19	Zeraora	1	0.6408	0.449	0.1918	0.6469	0.0061	0.6347
808	1	Meltan	1	0.209	0.209	-0.2196	0.5479	0.3389	-0.1299
808	2	Meltan	1	0.3063	0.2691	-0.088	0.5479	0.2416	0.0647
808	3	Meltan	1	0.2469	0.1972	-0.1203	0.5479	0.301	-0.0541
808	4	Meltan	1	0.3169	0.2643	-0.0829	0.5479	0.231	0.0859
808	5	Meltan	1	0.3137	0.2884	-0.0316	0.5479	0.2342	0.0795
808	6	Melmetal	2	0.6535	0.3877	0.1501	0.5479	0	0.6535
808	7	Melmetal	2	0.5739	0.3513	0.0896	0.5479	0	0.5739
808	8	Melmetal	2	0.5081	0.2722	0.0089	0.5479	0.0398	0.4683
808	9	Melmetal	2	0.6231	0.3852	0.167	0.5479	0	0.6231
808	10	Melmetal	2	0.6304	0.3377	0.2292	0.5479	0	0.6304
808	11	Melmetal	2	0.61	0.3969	0.1603	0.5479	0	0.61
808	12	Melmetal	2	0.6917	0.3997	0.2507	0.5479	0	0.6917
808	13	Melmetal	2	0.6363	0.4062	0.1574	0.5479	0	0.6363
808	14	Melmetal	2	0.6134	0.4074	0.1734	0.5479	0	0.6134
808	15	Melmetal	2	0.5437	0.3964	0.0857	0.5479	0.0042	0.5395
808	16	Melmetal	2	0.5086	0.3563	0.1031	0.5479	0.0393	0.4693
808	17	Melmetal	2	0.569	0.4251	0.1439	0.5479	0	0.569
808	18	Melmetal	2	0.5017	0.3357	0.0301	0.5479	0.0462	0.4555
808	19	Melmetal	2	0.5479	0.3775	0.12	0.5479	0	0.5479
81	1	Magnemite	1	0.3219	0.3071	-0.054	0.6164	0.2945	0.0274
81	2	Magnemite	1	0.4794	0.3799	0.0748	0.6164	0.137	0.3424
81	3	Magnemite	1	0.3894	0.2983	-0.0976	0.6164	0.227	0.1624
81	4	Magnezone	3	0.6464	0.5605	0.0781	0.6164	0	0.6464
81	5	Magnezone	3	0.6571	0.522	0.1106	0.6164	0	0.6571
81	6	Magnezone	3	0.6838	0.4804	0.1952	0.6164	0	0.6838
81	7	Magnezone	3	0.5427	0.396	0.0202	0.6164	0.0737	0.469
81	8	Magnezone	3	0.4927	0.3484	-0.0406	0.6164	0.1237	0.369
81	9	Magnezone	3	0.6377	0.4555	0.1161	0.6164	0	0.6377
81	10	Magnezone	3	0.6161	0.4344	0.0999	0.6164	0.0003	0.6158
81	11	Magnezone	3	0.6347	0.465	0.052	0.6164	0	0.6347
81	12	Magnezone	3	0.662	0.4284	0.1511	0.6164	0	0.662
81	13	Magnezone	3	0.71	0.4314	0.1483	0.6164	0	0.71
81	14	Magnezone	3	0.6974	0.5162	0.1519	0.6164	0	0.6974
81	15	Magnezone	3	0.6121	0.4335	0.074	0.6164	0.0043	0.6078
81	16	Magnezone	3	0.5319	0.3616	-0.0061	0.6164	0.0845	0.4474
81	17	Magnezone	3	0.632	0.3892	0.1327	0.6164	0	0.632
81	18	Magnezone	3	0.6164	0.3811	0.112	0.6164	0	0.6164
81	19	Magnezone	3	0.602	0.4288	0.093	0.6164	0.0144	0.5876
810	1	Grookey	1	0.5215	0.4345	-0.0811	0.5318	0.0103	0.5112
810	2	Thwackey	2	0.4762	0.4098	-0.0486	0.5318	0.0556	0.4206
810	3	Thwackey	2	0.4812	0.4358	-0.0518	0.5318	0.0506	0.4306
810	4	Thwackey	2	0.4573	0.3496	-0.1618	0.5318	0.0745	0.3828
810	5	Thwackey	2	0.5177	0.394	-0.0421	0.5318	0.0141	0.5036
810	6	Thwackey	2	0.4991	0.328	0.0653	0.5318	0.0327	0.4664
810	7	Rillaboom	3	0.5279	0.3855	0.031	0.5318	0.0039	0.524
810	8	Rillaboom	3	0.4636	0.3171	-0.0354	0.5318	0.0682	0.3954
810	9	Rillaboom	3	0.575	0.3653	0.0512	0.5318	0	0.575
810	10	Rillaboom	3	0.6717	0.4019	0.1566	0.5318	0	0.6717
810	11	Rillaboom	3	0.5371	0.4203	0.0097	0.5318	0	0.5371
810	12	Rillaboom	3	0.5318	0.317	0.0452	0.5318	0	0.5318
810	13	Rillaboom	3	0.6051	0.3785	0.0924	0.5318	0	0.6051
810	14	Rillaboom	3	0.6637	0.4197	0.1395	0.5318	0	0.6637
810	15	Rillaboom	3	0.6572	0.4159	0.1222	0.5318	0	0.6572
810	16	Rillaboom	3	0.5669	0.3714	0.0667	0.5318	0	0.5669
810	17	Rillaboom	3	0.6076	0.3978	0.0935	0.5318	0	0.6076
810	18	Rillaboom	3	0.5281	0.3032	0.0478	0.5318	0.0037	0.5244
810	19	Rillaboom	3	0.5407	0.3336	0.044	0.5318	0	0.5407
813	1	Scorbunny	1	0.4314	0.3102	-0.1712	0.5449	0.1135	0.3179
813	2	Raboot	2	0.4822	0.4301	-0.0426	0.5449	0.0627	0.4195
813	3	Raboot	2	0.5029	0.4386	-0.0301	0.5449	0.042	0.4609
813	4	Raboot	2	0.4864	0.4217	-0.1327	0.5449	0.0585	0.4279
813	5	Raboot	2	0.523	0.4638	-0.0368	0.5449	0.0219	0.5011
813	6	Raboot	2	0.5449	0.3774	0.1181	0.5449	0	0.5449
813	7	Cinderace	3	0.5452	0.3778	0.0216	0.5449	0	0.5452
813	8	Cinderace	3	0.5578	0.4023	0.0588	0.5449	0	0.5578
813	9	Cinderace	3	0.5869	0.4362	0.0631	0.5449	0	0.5869
813	10	Cinderace	3	0.5716	0.3591	0.0565	0.5449	0	0.5716
813	11	Cinderace	3	0.5769	0.3799	0.0495	0.5449	0	0.5769
813	12	Cinderace	3	0.5807	0.4092	0.0941	0.5449	0	0.5807
813	13	Cinderace	3	0.5372	0.3887	0.0245	0.5449	0.0077	0.5295
813	14	Cinderace	3	0.5445	0.3766	0.0203	0.5449	0.0004	0.5441
813	15	Cinderace	3	0.664	0.4465	0.129	0.5449	0	0.664
813	16	Cinderace	3	0.5387	0.3688	0.0385	0.5449	0.0062	0.5325
813	17	Cinderace	3	0.5698	0.3627	0.0557	0.5449	0	0.5698
813	18	Cinderace	3	0.5353	0.4051	0.055	0.5449	0.0096	0.5257
813	19	Cinderace	3	0.5737	0.3859	0.077	0.5449	0	0.5737
816	1	Sobble	1	0.5471	0.4873	-0.0555	0.6236	0.0765	0.4706
816	2	Drizzile	2	0.4922	0.4542	-0.0326	0.6236	0.1314	0.3608
816	3	Drizzile	2	0.4957	0.457	-0.0373	0.6236	0.1279	0.3678
816	4	Drizzile	2	0.5452	0.5033	-0.0739	0.6236	0.0784	0.4668
816	5	Drizzile	2	0.5626	0.4579	0.0028	0.6236	0.061	0.5016
816	6	Drizzile	2	0.4279	0.288	0.0011	0.6236	0.1957	0.2322
816	7	Inteleon	3	0.6244	0.49	0.1344	0.6236	0	0.6244
816	8	Inteleon	3	0.5929	0.4158	0.1047	0.6236	0.0307	0.5622
816	9	Inteleon	3	0.6731	0.4173	0.175	0.6236	0	0.6731
816	10	Inteleon	3	0.6497	0.3869	0.1879	0.6236	0	0.6497
816	11	Inteleon	3	0.6416	0.3907	0.0923	0.6236	0	0.6416
816	12	Inteleon	3	0.626	0.4075	0.1743	0.6236	0	0.626
816	13	Inteleon	3	0.6901	0.42	0.2071	0.6236	0	0.6901
816	14	Inteleon	3	0.6236	0.4084	0.1245	0.6236	0	0.6236
816	15	Inteleon	3	0.6761	0.3909	0.1546	0.6236	0	0.6761
816	16	Inteleon	3	0.6096	0.4155	0.1317	0.6236	0.014	0.5956
816	17	Inteleon	3	0.6331	0.4019	0.1906	0.6236	0	0.6331
816	18	Inteleon	3	0.5623	0.3742	0.0847	0.6236	0.0613	0.501
816	19	Inteleon	3	0.6266	0.4006	0.1422	0.6236	0	0.6266
821	1	Rookidee	1	0.6369	0.2865	0.1519	0.6413	0.0044	0.6325
821	2	Corvisquire	2	0.455	0.4031	0.0745	0.6413	0.1863	0.2687
821	3	Corvisquire	2	0.3843	0.3062	-0.1965	0.6413	0.257	0.1273
821	4	Corvisquire	2	0.4364	0.3343	-0.2458	0.6413	0.2049	0.2315
821	5	Corvisquire	2	0.4969	0.3212	-0.0387	0.6413	0.1444	0.3525
821	6	Corvisquire	2	0.2995	0.192	-0.1542	0.6413	0.3418	-0.0423
821	7	Corviknight	3	0.6413	0.3281	0.1533	0.6413	0	0.6413
821	8	Corviknight	3	0.4922	0.2749	0.0615	0.6413	0.1491	0.3431
821	9	Corviknight	3	0.7295	0.4025	0.2698	0.6413	0	0.7295
821	10	Corviknight	3	0.7401	0.4056	0.2744	0.6413	0	0.7401
821	11	Corviknight	3	0.702	0.3901	0.2149	0.6413	0	0.702
821	12	Corviknight	3	0.7072	0.3512	0.2657	0.6413	0	0.7072
821	13	Corviknight	3	0.6745	0.3978	0.2313	0.6413	0	0.6745
821	14	Corviknight	3	0.6879	0.3444	0.2888	0.6413	0	0.6879
821	15	Corviknight	3	0.6844	0.4056	0.2359	0.6413	0	0.6844
821	16	Corviknight	3	0.585	0.3214	0.1689	0.6413	0.0563	0.5287
821	17	Corviknight	3	0.7514	0.379	0.3537	0.6413	0	0.7514
821	18	Corviknight	3	0.5641	0.3478	0.1214	0.6413	0.0772	0.4869
821	19	Corviknight	3	0.6762	0.3462	0.2321	0.6413	0	0.6762
824	1	Dottler	2	0.4663	0.4663	0	0.5739	0.1076	0.3587
824	2	Dottler	2	0.3875	0.3552	0.0323	0.5739	0.1864	0.2011
824	3	Dottler	2	0.4231	0.2907	0.1324	0.5739	0.1508	0.2723
824	4	Orbeetle	3	0.5233	0.4811	0.0261	0.5739	0.0506	0.4727
824	5	Orbeetle	3	0.4299	0.3458	-0.1166	0.5739	0.144	0.2859
824	6	Orbeetle	3	0.6596	0.4207	0.2059	0.5739	0	0.6596
824	7	Orbeetle	3	0.5483	0.3216	0.1377	0.5739	0.0256	0.5227
824	8	Orbeetle	3	0.6165	0.3738	0.1997	0.5739	0	0.6165
824	9	Orbeetle	3	0.637	0.4206	0.2246	0.5739	0	0.637
824	10	Orbeetle	3	0.6777	0.3602	0.2881	0.5739	0	0.6777
824	11	Orbeetle	3	0.6823	0.4334	0.2501	0.5739	0	0.6823
824	12	Orbeetle	3	0.5682	0.2771	0.1987	0.5739	0.0057	0.5625
824	13	Orbeetle	3	0.6009	0.306	0.1581	0.5739	0	0.6009
824	14	Orbeetle	3	0.543	0.3341	0.1226	0.5739	0.0309	0.5121
824	15	Orbeetle	3	0.7213	0.4403	0.2413	0.5739	0	0.7213
824	16	Orbeetle	3	0.4795	0.3307	0.0759	0.5739	0.0944	0.3851
824	17	Orbeetle	3	0.6009	0.2923	0.1668	0.5739	0	0.6009
824	18	Orbeetle	3	0.5927	0.3016	0.1771	0.5739	0	0.5927
824	19	Orbeetle	3	0.5739	0.3086	0.1822	0.5739	0	0.5739
827	1	Nickit	1	0.4746	0.4267	-0.128	0.5203	0.0457	0.4289
827	2	Thievul	2	0.4707	0.4372	-0.0541	0.5203	0.0496	0.4211
827	3	Thievul	2	0.5367	0.407	0.0526	0.5203	0	0.5367
827	4	Thievul	2	0.5014	0.4749	0.0042	0.5203	0.0189	0.4825
827	5	Thievul	2	0.5485	0.4754	-0.0185	0.5203	0	0.5485
827	6	Thievul	2	0.573	0.3892	0.0524	0.5203	0	0.573
827	7	Thievul	2	0.5629	0.4035	0.0729	0.5203	0	0.5629
827	8	Thievul	2	0.6088	0.4185	0.1206	0.5203	0	0.6088
827	9	Thievul	2	0.5203	0.3965	0.0222	0.5203	0	0.5203
827	10	Thievul	2	0.4529	0.3537	-0.0089	0.5203	0.0674	0.3855
827	11	Thievul	2	0.5679	0.3896	0.0186	0.5203	0	0.5679
827	12	Thievul	2	0.4709	0.3416	0.0192	0.5203	0.0494	0.4215
827	13	Thievul	2	0.5174	0.3739	0.0344	0.5203	0.0029	0.5145
827	14	Thievul	2	0.5298	0.3779	0.0307	0.5203	0	0.5298
827	15	Thievul	2	0.5617	0.4185	0.0402	0.5203	0	0.5617
827	16	Thievul	2	0.5114	0.3865	0.0335	0.5203	0.0089	0.5025
827	17	Thievul	2	0.4034	0.2811	-0.0391	0.5203	0.1169	0.2865
827	18	Thievul	2	0.4979	0.3408	0.0203	0.5203	0.0224	0.4755
827	19	Thievul	2	0.5302	0.3685	0.0458	0.5203	0	0.5302
829	1	Gossifleur	1	0.5078	0.3683	0.0302	0.644	0.1362	0.3716
829	2	Eldegoss	2	0.4241	0.4132	-0.0216	0.644	0.2199	0.2042
829	3	Eldegoss	2	0.4433	0.427	0.0328	0.644	0.2007	0.2426
829	4	Eldegoss	2	0.5771	0.4516	0.143	0.644	0.0669	0.5102
829	5	Eldegoss	2	0.5369	0.5049	0.1484	0.644	0.1071	0.4298
829	6	Eldegoss	2	0.6939	0.4535	0.3288	0.644	0	0.6939
829	7	Eldegoss	2	0.6602	0.4084	0.2509	0.644	0	0.6602
829	8	Eldegoss	2	0.6322	0.3999	0.2189	0.644	0.0118	0.6204
829	9	Eldegoss	2	0.644	0.4547	0.1461	0.644	0	0.644
829	10	Eldegoss	2	0.7293	0.4898	0.2133	0.644	0	0.7293
829	11	Eldegoss	2	0.6847	0.5709	0.085	0.644	0	0.6847
829	12	Eldegoss	2	0.6281	0.3459	0.1704	0.644	0.0159	0.6122
829	13	Eldegoss	2	0.651	0.4161	0.1509	0.644	0	0.651
829	14	Eldegoss	2	0.7558	0.5138	0.2416	0.644	0	0.7558
829	15	Eldegoss	2	0.7384	0.6415	0.1047	0.644	0	0.7384
829	16	Eldegoss	2	0.6646	0.4596	0.1813	0.644	0	0.6646
829	17	Eldegoss	2	0.6994	0.4748	0.2228	0.644	0	0.6994
829	18	Eldegoss	2	0.6242	0.3856	0.1315	0.644	0.0198	0.6044
829	19	Eldegoss	2	0.6345	0.4164	0.1479	0.644	0.0095	0.625
83	3	Farfetch'd-Farfetchd	1	0.7377	0.4246	0.194	0.6641	0	0.7377
83	4	Farfetch'd-Farfetchd	1	0.7181	0.4749	0.0815	0.6641	0	0.7181
83	5	Farfetch'd-Farfetchd	1	0.6753	0.3529	0.1397	0.6641	0	0.6753
83	6	Farfetch'd-Farfetchd	1	0.6473	0.2635	0.1639	0.6641	0.0168	0.6305
83	7	Farfetch'd-Farfetchd	1	0.6859	0.4186	0.189	0.6641	0	0.6859
83	8	Farfetch'd-Farfetchd	1	0.6571	0.36	0.1786	0.6641	0.007	0.6501
83	9	Farfetch'd-Farfetchd	1	0.7221	0.3764	0.2423	0.6641	0	0.7221
83	10	Farfetch'd-Farfetchd	1	0.6241	0.3382	0.1386	0.6641	0.04	0.5841
83	11	Farfetch'd-Farfetchd	1	0.6733	0.3474	0.1564	0.6641	0	0.6733
83	12	Farfetch'd-Farfetchd	1	0.6467	0.3345	0.1806	0.6641	0.0174	0.6293
83	13	Farfetch'd-Farfetchd	1	0.6145	0.3438	0.1434	0.6641	0.0496	0.5649
83	14	Farfetch'd-Farfetchd	1	0.6666	0.3218	0.1616	0.6641	0	0.6666
83	15	Farfetch'd-Farfetchd	1	0.6536	0.3102	0.151	0.6641	0.0105	0.6431
83	16	Farfetch'd-Farfetchd	1	0.7007	0.3503	0.2325	0.6641	0	0.7007
83	17	Farfetch'd-Farfetchd	1	0.5714	0.2694	0.1288	0.6641	0.0927	0.4787
83	18	Farfetch'd-Farfetchd	1	0.6382	0.3181	0.201	0.6641	0.0259	0.6123
83	19	Farfetch'd-Farfetchd	1	0.6641	0.3409	0.2151	0.6641	0	0.6641
831	1	Wooloo	1	0.3087	0.2612	-0.3168	0.5304	0.2217	0.087
831	2	Wooloo	1	0.3155	0.2387	-0.2604	0.5304	0.2149	0.1006
831	3	Dubwool	2	0.4497	0.4084	-0.0833	0.5304	0.0807	0.369
831	4	Dubwool	2	0.5304	0.4135	0.021	0.5304	0	0.5304
831	5	Dubwool	2	0.5359	0.4204	-0.0239	0.5304	0	0.5359
831	6	Dubwool	2	0.584	0.3543	0.0432	0.5304	0	0.584
831	7	Dubwool	2	0.4663	0.3069	0.0405	0.5304	0.0641	0.4022
831	8	Dubwool	2	0.4344	0.282	0.0217	0.5304	0.096	0.3384
831	9	Dubwool	2	0.5716	0.3497	0.0478	0.5304	0	0.5716
831	10	Dubwool	2	0.5539	0.3129	0.0388	0.5304	0	0.5539
831	11	Dubwool	2	0.5919	0.3424	0.0645	0.5304	0	0.5919
831	12	Dubwool	2	0.6005	0.3621	0.1139	0.5304	0	0.6005
831	13	Dubwool	2	0.5053	0.323	-0.0074	0.5304	0.0251	0.4802
831	14	Dubwool	2	0.625	0.314	0.1008	0.5304	0	0.625
831	15	Dubwool	2	0.5686	0.3315	0.0336	0.5304	0	0.5686
831	16	Dubwool	2	0.5338	0.3171	0.0336	0.5304	0	0.5338
831	17	Dubwool	2	0.5136	0.3008	-0.0005	0.5304	0.0168	0.4968
831	18	Dubwool	2	0.5008	0.2884	0.0205	0.5304	0.0296	0.4712
831	19	Dubwool	2	0.5284	0.3038	0.0317	0.5304	0.002	0.5264
833	1	Chewtle	1	0.4783	0.4502	-0.1243	0.5412	0.0629	0.4154
833	2	Chewtle	1	0.4389	0.3192	-0.0859	0.5412	0.1023	0.3366
833	3	Drednaw	2	0.5157	0.4678	-0.028	0.5412	0.0255	0.4902
833	4	Drednaw	2	0.6	0.4691	-0.0366	0.5412	0	0.6
833	5	Drednaw	2	0.5586	0.4377	0.023	0.5412	0	0.5586
833	6	Drednaw	2	0.4802	0.3319	-0.0032	0.5412	0.061	0.4192
833	7	Drednaw	2	0.5683	0.4358	0.0714	0.5412	0	0.5683
833	8	Drednaw	2	0.4968	0.3573	0.0183	0.5412	0.0444	0.4524
833	9	Drednaw	2	0.5382	0.3788	0.0584	0.5412	0.003	0.5352
833	10	Drednaw	2	0.5292	0.3689	0.0437	0.5412	0.012	0.5172
833	11	Drednaw	2	0.5485	0.3339	0.0316	0.5412	0	0.5485
833	12	Drednaw	2	0.5242	0.4208	0.0581	0.5412	0.017	0.5072
833	13	Drednaw	2	0.6314	0.4478	0.1603	0.5412	0	0.6314
833	14	Drednaw	2	0.5729	0.411	0.0679	0.5412	0	0.5729
833	15	Drednaw	2	0.6128	0.4126	0.1102	0.5412	0	0.6128
833	16	Drednaw	2	0.5412	0.3966	0.073	0.5412	0	0.5412
833	17	Drednaw	2	0.5539	0.39	0.1113	0.5412	0	0.5539
833	18	Drednaw	2	0.5375	0.3908	0.1003	0.5412	0.0037	0.5338
833	19	Drednaw	2	0.56	0.4091	0.111	0.5412	0	0.56
835	1	Yamper	1	0.3299	0.2565	-0.1089	0.5266	0.1967	0.1332
835	2	Yamper	1	0.3647	0.31	-0.1008	0.5266	0.1619	0.2028
835	3	Boltund	2	0.476	0.4252	-0.057	0.5266	0.0506	0.4254
835	4	Boltund	2	0.4856	0.4526	-0.1335	0.5266	0.041	0.4446
835	5	Boltund	2	0.5505	0.4764	-0.0093	0.5266	0	0.5505
835	6	Boltund	2	0.5928	0.3907	0.166	0.5266	0	0.5928
835	7	Boltund	2	0.4707	0.3488	-0.0262	0.5266	0.0559	0.4148
835	8	Boltund	2	0.4945	0.3328	0.016	0.5266	0.0321	0.4624
835	9	Boltund	2	0.5266	0.3641	0.0468	0.5266	0	0.5266
835	10	Boltund	2	0.4584	0.3174	-0.0271	0.5266	0.0682	0.3902
835	11	Boltund	2	0.4946	0.3854	-0.0223	0.5266	0.032	0.4626
835	12	Boltund	2	0.5467	0.3316	0.0806	0.5266	0	0.5467
835	13	Boltund	2	0.531	0.3724	0.0599	0.5266	0	0.531
835	14	Boltund	2	0.6155	0.4084	0.1105	0.5266	0	0.6155
835	15	Boltund	2	0.5583	0.3587	0.0557	0.5266	0	0.5583
835	16	Boltund	2	0.5404	0.3395	0.0722	0.5266	0	0.5404
835	17	Boltund	2	0.4833	0.3126	0.0407	0.5266	0.0433	0.44
835	18	Boltund	2	0.5629	0.328	0.1257	0.5266	0	0.5629
835	19	Boltund	2	0.5689	0.3611	0.1199	0.5266	0	0.5689
837	1	Rolycoly	1	0.3576	0.2769	-0.071	0.5603	0.2027	0.1549
837	2	Carkol	2	0.4358	0.3562	-0.0678	0.5603	0.1245	0.3113
837	3	Carkol	2	0.3764	0.3128	-0.1179	0.5603	0.1839	0.1925
837	4	Carkol	2	0.3133	0.2515	-0.1961	0.5603	0.247	0.0663
837	5	Carkol	2	0.3942	0.259	-0.1414	0.5603	0.1661	0.2281
837	6	Coalossal	3	0.663	0.4156	0.1222	0.5603	0	0.663
837	7	Coalossal	3	0.5657	0.3016	0.1551	0.5603	0	0.5657
837	8	Coalossal	3	0.5196	0.3178	0.1697	0.5603	0.0407	0.4789
837	9	Coalossal	3	0.6077	0.3394	0.2291	0.5603	0	0.6077
837	10	Coalossal	3	0.5831	0.3216	0.2203	0.5603	0	0.5831
837	11	Coalossal	3	0.5446	0.2705	0.1596	0.5603	0.0157	0.5289
837	12	Coalossal	3	0.5714	0.3372	0.2034	0.5603	0	0.5714
837	13	Coalossal	3	0.6418	0.363	0.2413	0.5603	0	0.6418
837	14	Coalossal	3	0.5603	0.258	0.1335	0.5603	0	0.5603
837	15	Coalossal	3	0.6453	0.3589	0.2184	0.5603	0	0.6453
837	16	Coalossal	3	0.537	0.3261	0.1323	0.5603	0.0233	0.5137
837	17	Coalossal	3	0.488	0.3408	0.0947	0.5603	0.0723	0.4157
837	18	Coalossal	3	0.5721	0.2842	0.1803	0.5603	0	0.5721
837	19	Coalossal	3	0.595	0.325	0.1956	0.5603	0	0.595
84	3	Doduo	1	0.4543	0.3132	-0.0787	0.5699	0.1156	0.3387
84	4	Doduo	1	0.5403	0.3778	-0.0963	0.5699	0.0296	0.5107
