sheet	trainer	header_row	location	variant	battle_format	col	species	held_item	field_effect	mega_ability	is_mega	level	level_mode	nature	ability	moves	n_moves	evs	ivs	species_id	item_id	illegal_moves	speed_stat	moves_source_typo
Mini bosses	PARASOL MADELINE	97	Route 113	NONE	single	6	Heracross-Mega	Heracronite	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Skill Link	Rock Blast;Arm Thrust;Bullet Seed;Pin Missile	4	6 HP / 252 Atk / 252 Spe	NONE	924.0	310	0		NONE
Mini bosses	TORI AND TIA	109	Route 113	NONE	double	0	Floatzel	Mystic Water	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Hasty	Technician	Water Pulse;Ice Beam;Fake Out;Aqua Jet	4	6 Atk / 252 SpA / 252 Spe	NONE	419.0	427	1		NONE
Mini bosses	TORI AND TIA	109	Route 113	NONE	double	2	Raichu	Magnet	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Lightning Rod	Fake Out;Zippy Zap;Brick Break;Facade	4	6 HP / 252 Atk / 252 Spe	NONE	26.0	428	0		NONE
Mini bosses	TORI AND TIA	109	Route 113	NONE	double	4	Ribombee	Pixie Plate	NONE	NONE	False	Player's Highest Lv -3	scales_to_player	Timid	Shield Dust	Moonblast;Dazzling Gleam;Bug Buzz;Giga Drain	4	6 HP / 252 SpA / 252 Spe	NONE	743.0	266	1		NONE
Mini bosses	TORI AND TIA	109	Route 113	NONE	double	6	Gumshoos	Silk Scarf	NONE	NONE	False	Player's Highest Lv -3	scales_to_player	Adamant	Adaptability	Return;Crunch;Fire Fang;Ice Fang	4	6 HP / 252 Atk / 252 Spe	NONE	735.0	425	0		NONE
Mini bosses	FISHERMAN KAI	121	Route 114	NONE	single	0	Slowking	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Modest	Regenerator	Blizzard;Scald;Yawn;Psychic	4	6 HP / 252 SpA / 252 Spe	NONE	199.0	481	0		NONE
Mini bosses	SNOW BATTLE	121		NONE	single	2	Dewgong	Leftovers	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Modest	Ice Body	Surf;Ice Beam;Rest;Sleep Talk	4	6 HP / 252 SpA / 252 Spe	NONE	87.0	472	0		NONE
Mini bosses	SNOW BATTLE	121		NONE	single	4	Weavile	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Infiltrator	Fake Out;Icicle Crash;Knock Off;Ice Shard	4	6 HP / 252 Atk / 252 Spe	NONE	461.0	479	2		NONE
Mini bosses	SNOW BATTLE	121		NONE	single	6	Aurorus	Never-Melt Ice	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Modest	Refrigerate	Hyper Voice;Power Gem;Earth Power;Psychic	4	6 HP / 252 SpA / 252 Spe	NONE	699.0	430	0		NONE
Mini bosses	FISHERMAN CLAUDE	133	Route 114	NONE	single	0	Beartic	Expert Belt	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Slush Rush	Icicle Crash;Brick Break;Night Slash;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	614.0	477	1		NONE
Mini bosses	SNOW BATTLE	133		NONE	single	2	Arctovish	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Slush Rush	Fishious Rend;Icicle Crash;Crunch;Facade	4	6 HP / 252 Atk / 252 Spe	NONE	883.0	479	0		NONE
Mini bosses	SNOW BATTLE	133		NONE	single	4	Cloyster	White Herb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Naive	Skill Link	Shell Smash;Icicle Spear;Rock Blast;Hydro Pump	4	252 Atk / 6 SpA / 252 Spe	NONE	91.0	460	0		NONE
Mini bosses	SNOW BATTLE	133		NONE	single	6	Araquanid	Mystic Water	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Water Bubble	Liquidation;Leech Life;Mirror Coat;Crunch	4	6 HP / 252 Atk / 252 Spe	NONE	752.0	427	0		NONE
Mini bosses	HIKER LUCAS	145	Route 114	NONE	single	0	Lunatone	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Levitate	Psychic;Power Gem;Hypnosis;Blizzard	4	6 HP / 252 SpA / 252 Spe	NONE	337.0	481	0		NONE
Mini bosses	SNOW BATTLE	145		NONE	single	2	Eiscue	Salac Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Ice Face	Belly Drum;Icicle Crash;Liquidation;Zen Headbutt	4	6 HP / 252 Atk / 252 Spe	NONE	875.0	569	0		NONE
Mini bosses	SNOW BATTLE	145		NONE	single	4	Ninetales-Alola	Light Clay	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Snow Warning	Blizzard;Moonblast;Energy Ball;Aurora Veil	4	6 HP / 252 SpA / 252 Spe	NONE	962.0	478	0		NONE
Mini bosses	SNOW BATTLE	145		NONE	single	6	Toxicroak	Muscle Band	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Dry Skin	Fake Out;Poison Jab;Drain Punch;Sucker Punch	4	6 HP / 252 Atk / 252 Spe	NONE	454.0	475	1		NONE
Mini bosses	SNOW BATTLE	145		NONE	single	8	Arctozolt	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Slush Rush	Bolt Beak;Icicle Crash;Pluck;Rock Slide	4	6 HP / 252 Atk / 252 Spe	NONE	881.0	479	0		NONE
Mini bosses	CAMPER CHARLOTTE	157	Route 114	NONE	single	0	Darmanitan-Galar	Choice Scarf	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Gorilla Tactics	Icicle Crash;Earthquake;Fire Punch;U-turn	4	6 HP / 252 Atk / 252 Spe	NONE	990	444			NONE
Mini bosses	SNOW BATTLE	157		NONE	single	2	Golem	Rindo Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Impish	Sturdy	Rock Polish;Earthquake;Rock Slide;Explosion	4	252 HP / 6 Atk / 252 Def	NONE	76.0	553	0		NONE
Mini bosses	SNOW BATTLE	157		NONE	single	4	Tatsugiri	Wise Glasses	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Storm Drain	Dragon Pulse;Surf;Icy Wind;Nasty Plot	4	6 HP / 252 SpA / 252 Spe	NONE	1367.0	476	0		NONE
Mini bosses	SNOW BATTLE	157		NONE	single	6	Froslass	Expert Belt	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Ice Body	Blizzard;Bitter Malice;Thunderbolt;Destiny Bond	4	6 HP / 252 SpA / 252 Spe	NONE	478.0	477	0		NONE
Mini bosses	SNOW BATTLE	157		NONE	single	8	Glalie-Mega	Glalitite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Refrigerate	Return;Earthquake;Explosion;Crunch	4	6 HP / 252 Atk / 252 Spe	NONE	941.0	327	0		NONE
Mini bosses	CAMPER CELIA	169	Route 111	NONE	single	0	Gastrodon	Leftovers	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Modest	Sand Force	Scald;Earth Power;Clear Smog;Recover	4	6 HP / 252 SpA / 252 Spe	NONE	423.0	472	1		NONE
Mini bosses	SAND BATTLE	169		NONE	single	2	Wyrdeer	Safety Goggles	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Hasty	Sap Sipper	Psychic;Lunge;Earthquake;Hyper Voice	4	6 Atk / 252 SpA / 252 Spe	NONE	899.0	504	0		NONE
Mini bosses	SAND BATTLE	169		NONE	single	4	Dracozolt	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sand Rush	Bolt Beak;Dragon Claw;Earthquake;Body Slam	4	6 HP / 252 Atk / 252 Spe	NONE	880.0	479	0		NONE
Mini bosses	SAND BATTLE	169		NONE	single	6	Mawile-Mega	Mawilite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Adamant	Huge Power	Sucker Punch;Iron Head;Play Rough;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	932.0	318	0		NONE
Mini bosses	HIKER DUSTY	181	Route 111	NONE	single	0	Dugtrio-Alola	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sand Force	Earthquake;Iron Head;Sucker Punch;Stone Edge	4	6 HP / 252 Atk / 252 Spe	NONE	964.0	479	0		NONE
Mini bosses	SAND BATTLE	181		NONE	single	2	Minior	White Herb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Naive	Shields Down	Shell Smash;Power Gem;Earthquake;Acrobatics	4	252 Atk / 6 SpA / 252 Spe	NONE	774.0	460	0		NONE
Mini bosses	SAND BATTLE	181		NONE	single	4	Dracovish	Mystic Water	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sand Rush	Fishious Rend;Dragon Claw;Psychic Fangs;Ice Fang	4	6 HP / 252 Atk / 252 Spe	NONE	882.0	427	1		NONE
Mini bosses	SAND BATTLE	181		NONE	single	6	Aerodactyl-Mega	Aerodactylite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Tough Claws	Hone Claws;Stone Edge;Earthquake;Dual Wingbeat	4	6 HP / 252 Atk / 252 Spe	NONE	918.0	304	1		NONE
Mini bosses	CAMPER DREW	193	Route 111	NONE	double	0	Excadrill	Life Orb	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Sand Rush	Earthquake;Iron Head;Rock Slide;Brick Break	4	6 HP / 252 Atk / 252 Spe	NONE	530.0	479	0		NONE
Mini bosses	SAND BATTLE	193		NONE	double	2	Sandy Shocks	Air Balloon	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Water Compaction	Discharge;Earth Power;Flash Cannon;Thunderbolt	4	6 HP / 252 SpA / 252 Spe	NONE	1381.0	497	0		NONE
Mini bosses	SAND BATTLE	193		NONE	double	4	Sandaconda-Mega	Sandacondite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Aerilate	Double-Edge;Quick Attack;High Horsepower;Scale Shot	4	6 HP / 252 Atk / 252 Spe	NONE	1517.0	991	0		NONE
Mini bosses	CAMPER BRANDEN	193		NONE	double	6	Rotom-Mow	Focus Sash	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Levitate	Discharge;Giga Drain;Hex;Confuse Ray	4	6 HP / 252 SpA / 252 Spe	NONE	1068.0	481	0		NONE
Mini bosses	CAMPER BRANDEN	193		NONE	double	8	Arcanine-Hisui	Air Balloon	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Intimidate	Head Smash;Headlong Rush;Flare Blitz;Extreme Speed	4	6 HP / 252 Atk / 252 Spe	NONE	994.0	497	0		NONE
Mini bosses	CAMPER BRANDEN	193		NONE	double	10	Mr. Rime	Safety Goggles	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Screen Cleaner	Freeze Dry;Psychic;Focus Blast;Teeter Dance	4	6 HP / 252 SpA / 252 Spe	NONE	866.0	504	0		NONE
Mini bosses	MANIAC CALE	205	Route 121	NONE	single	0	Golduck	Mystic Water	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Swift Swim	Scald;Psychic;Ice Beam;Aqua Jet	4	6 HP / 252 SpA / 252 Spe	NONE	55.0	427	0		NONE
Mini bosses	RAIN BATTLE	205		NONE	single	2	Clawitzer	Choice Specs	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Modest	Mega Launcher	Water Pulse;Dark Pulse;Ice Beam;Aura Sphere	4	6 HP / 252 SpA / 252 Spe	NONE	693.0	443	0		NONE
Mini bosses	RAIN BATTLE	205		NONE	single	4	Shiinotic	Leftovers	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Calm	Rain Dish	Giga Drain;Spore;Moonblast;Flash	4	252 HP / 6 SpA / 252 SpD	NONE	756.0	472	0		NONE
Mini bosses	RAIN BATTLE	205		NONE	single	6	Zebstrika	Life Orb	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Sap Sipper	Flare Blitz;Wild Charge;Facade;Zippy Zap	4	6 HP / 252 Atk / 252 Spe	NONE	523.0	479	0		NONE
Mini bosses	MANIAC TAMMY	217	Route 121	NONE	single	0	Jynx	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Dry Skin	Freeze-Dry;Psystrike;Fake Out;Lovely Kiss	4	6 HP / 252 SpA / 252 Spe	NONE	124.0	481	0		NONE
Mini bosses	RAIN BATTLE	217		NONE	single	2	Toxicroak	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Dry Skin	Fake Out;Gunk Shot;Close Combat;Sucker Punch	4	6 HP / 252 Atk / 252 Spe	NONE	454.0	479	1		NONE
Mini bosses	RAIN BATTLE	217		NONE	single	4	Heliolisk	Wise Glasses	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Dry Skin	Thunder;Boomburst;Dragon Pulse;Surf	4	6 HP / 252 SpA / 252 Spe	NONE	695.0	476	0		NONE
Mini bosses	RAIN BATTLE	217		NONE	single	6	Vivillon	Sharp Beak	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Shield Dust	Quiver Dance;Hurricane;Giga Drain;Sleep Powder	4	6 HP / 252 SpA / 252 Spe	NONE	666.0	434	0		NONE
Mini bosses	BEAUTY JESSICA	229	Route 121	NONE	single	0	Magnezone	Custap Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Naive	Sturdy	Thunder;Body Press;Explosion;Flash Cannon	4	6 Atk / 252 SpA / 252 Spe	NONE	462.0	576	0		NONE
Mini bosses	RAIN BATTLE	229		NONE	single	2	Crawdaunt	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Adaptability	Aqua Jet;Liquidation;Knock Off;X-Scissor	4	6 HP / 252 Atk / 252 Spe	NONE	342.0	479	0		NONE
Mini bosses	RAIN BATTLE	229		NONE	single	4	Gliscor	Toxic Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Poison Heal	Roost;Earthquake;Dual Wingbeat;Knock Off	4	6 HP / 252 Atk / 252 Spe	NONE	472.0	446	0		NONE
Mini bosses	RAIN BATTLE	229		NONE	single	6	Blastoise-Mega	Blastoisinite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Modest	Mega Launcher	Aura Sphere;Ice Beam;Water Pulse;Shell Smash	4	6 HP / 252 SpA / 252 Spe	NONE	909.0	295	0		NONE
Mini bosses	GENTLEMAN WALTER	241	Route 121	NONE	double	0	Seaking	Focus Sash	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Lightning Rod	Fishious Rend;Aqua Jet;Megahorn;Scale Shot	4	6 HP / 252 Atk / 252 Spe	NONE	119.0	481	0		NONE
Mini bosses	RAIN BATTLE	241		NONE	double	2	Corviknight	Leftovers	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Adamant	Unnerve	Body Press;Brave Bird;Iron Head;Tailwind	4	6 HP / 252 Atk / 252 Spe	NONE	823.0	472	0		NONE
Mini bosses	RAIN BATTLE	241		NONE	double	4	Omastar	White Herb	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Swift Swim	Hydro Pump;Ice Beam;Earth Power;Shell Smash	4	6 HP / 252 SpA / 252 Spe	NONE	139.0	460	0		NONE
Mini bosses	POKEFAN VANESSA	241		NONE	double	6	Kilowattrel	Yache Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Static	Hurricane;Thunder;Discharge;Weather Ball	4	6 HP / 252 SpA / 252 Spe	NONE	1329.0	554	0		Hurricaine
Mini bosses	POKEFAN VANESSA	241		NONE	double	8	Kabutops	Life Orb	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Swift Swim	Liquidation;Stone Edge;X-Scissor;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	141.0	479	0		NONE
Mini bosses	POKEFAN VANESSA	241		NONE	double	10	Drednaw-Mega	Drednawite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Strong Jaw	Jaw Lock;Ice Fang;Crunch;Aqua Fang	4	6 HP / 252 Atk / 252 Spe	NONE	1513.0	988	0		NONE
Mini bosses	BATTLE GIRL JENNY	253	Route 124	NONE	single	0	Heliolisk	Air Balloon	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Solar Power	Thunderbolt;Boomburst;Weather Ball;Hidden Power Ice	4	NONE	30 Spe	695.0	497	0		NONE
Mini bosses	SUN BATTLE	253		NONE	single	2	Torkoal	Custap Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Quiet	White Smoke	Overheat;Earth Power;Solar Beam;Explosion	4	252 HP / 6 Atk / 252 SpA	NONE	324.0	576	0		NONE
Mini bosses	SUN BATTLE	253		NONE	single	4	Victreebel	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Hasty	Chlorophyll	Leaf Storm;Solar Blade;Gunk Shot;Leech Life	4	6 HP / 252 Atk / 252 Spe	NONE	71.0	479	0		NONE
Mini bosses	SUN BATTLE	253		NONE	single	6	Archeops	Sitrus Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Defeatist	Brave Bird;Head Smash;Earthquake;Roost	4	6 HP / 252 Atk / 252 Spe	NONE	567.0	523	1		NONE
Mini bosses	SUN BATTLE	253		NONE	single	8	Flapple-Mega	Flapplite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Dragon's Maw	Grav Apple;Scale Shot;Sucker Punch;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	1515.0		1		NONE
Mini bosses	KINDLER SPENCER	265	Route 124	NONE	single	0	Swampert	Rindo Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Careful	Torrent	Knock Off;Earthquake;Flip Turn;Stealth Rock	4	252 HP / 6 Atk / 252 SpD	NONE	260.0	553	0		NONE
Mini bosses	SUN BATTLE	265		NONE	single	2	Sunflora	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Chlorophyll	Seed Flare;Weather Ball;Earth Power;Sludge Bomb	4	6 HP / 252 SpA / 252 Spe	NONE	192.0	479	0		NONE
Mini bosses	SUN BATTLE	265		NONE	single	4	Chandelure	Choice Specs	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Shadow Tag	Shadow Ball;Flamethrower;Energy Ball;Scorching Sands	4	6 HP / 252 SpA / 252 Spe	NONE	609.0	443	0		NONE
Mini bosses	SUN BATTLE	265		NONE	single	6	Baxcalibur	Focus Sash	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Thermal Exchange	Glaive Rush;Iron Head;Icicle Crash;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	1390.0	481	0		NONE
Mini bosses	SUN BATTLE	265		NONE	single	8	Medicham-Mega	Medichamite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Huge Power	Zen Headbutt;Close Combat;Bullet Punch;Rock Slide	4	6 HP / 252 Atk / 252 Spe	NONE	934.0	320	0		NONE
Mini bosses	TRIATHLETE GRACE	277	Route 124	NONE	double	0	Typhlosion	Wise Glasses	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Quiet	Blazing Soul	Eruption;Heat Wave;Solar Beam;Focus Blast	4	252 HP / 6 Def / 252 SpA	0 Spe	157.0	476	0		NONE
Mini bosses	SUN BATTLE	277		NONE	double	2	Shiftry	Expert Belt	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Naughty	Chlorophyll	Solar Blade;Ceaseless Edge;Heat Wave;Hidden Power Rock	4	6 HP / 252 Atk / 252 Spe	30 Def / 30 SpD / 30 Spe	275.0	477	0		NONE
Mini bosses	SUN BATTLE	277		NONE	double	4	Coalossal-Mega	Coalossite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Quiet	Mountaineer	Burn Up;Flash Cannon;Hydro Steam;Power Gem	4	6 HP / 252 Def / 252 SpA	0 Spe	1514.0	989	0		NONE
Mini bosses	TRIATHLETE DECLAN	277		NONE	double	6	Farigiraf	Focus Sash	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Quiet	Armor Tail	Psyshock;Thunderbolt;Hyper Voice;Trick Room	4	252 HP / 252 SpA / 6 SpD	0 Spe	1372.0	481	0		NONE
Mini bosses	TRIATHLETE DECLAN	277		NONE	double	8	Slither Wing	Life Orb	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Brave	Protosynthesis	First Impression;Close Combat;Leech Life;Stomping Tantrum	4	6 HP / 252 Atk / 252 SpD	0 Spe	1380.0	479	0		NONE
Mini bosses	TRIATHLETE DECLAN	277		NONE	double	10	Cinderace	Wide Lens	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Libero	Pyro Ball;Sucker Punch;High Jump Kick;Gunk Shot	4	6 HP / 252 Atk / 252 Spe	NONE	815.0	474	1		NONE
Trick House	LASS SALLY	1		NONE	single	0	Arbok	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Intimidate	Poison Jab;Crunch;Sucker Punch;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	24.0	481	0		NONE
Trick House	LASS SALLY	1		NONE	single	2	Grafaiai	Normal Gem	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Poison Touch	Fury Swipes;Poison Jab;Knock Off;Parting Shot	4	6 HP / 252 Atk / 252 Spe	NONE	1333.0	339	0		NONE
Trick House	LASS SALLY	1		NONE	single	4	Toxicroak	Expert Belt	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Poison Touch	Fake Out;Poison Jab;Drain Punch;Sucker Punch	4	6 HP / 252 Atk / 252 Spe	NONE	454.0	477	1		NONE
Trick House	LASS SALLY	1		NONE	single	6	Gengar	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Levitate	Shadow Ball;Sludge Bomb;Psychic;Focus Blast	4	6 HP / 252 SpA / 252 Spe	NONE	94.0	479	0		NONE
Trick House	LASS SALLY	1		NONE	single	8	Iron Moth	Air Balloon	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Quark Drive	Sludge Wave;Fiery Dance;Dazzling Gleam;Energy Ball	4	6 HP / 252 SpA / 252 Spe	NONE	1386.0	497	0		NONE
Trick House	LASS ROBIN	13		NONE	single	0	Weezing-Galar	Black Sludge	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Bold	Levitate	Strange Steam;Clear Smog;Heat Wave;Sludge Bomb	4	252 HP / 252 Def / 6 SpA	NONE	980.0	487	0		NONE
Trick House	LASS ROBIN	13		NONE	single	2	Ariados	Scope Lens	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sniper	Cross Poison;Megahorn;Sucker Punch;Night Slash	4	6 HP / 252 Atk / 252 Spe	NONE	168.0	471	1		NONE
Trick House	LASS ROBIN	13		NONE	single	4	Tentacruel	Leftovers	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Clear Body	Hydro Pump;Sludge Bomb;Hex;Toxic	4	6 HP / 252 SpA / 252 Spe	NONE	73.0	472	0		NONE
Trick House	LASS ROBIN	13		NONE	single	6	Toxtricity	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Punk Rock	Overdrive;Boomburst;Psychic Noise;Sludge Bomb	4	6 HP / 252 SpA / 252 Spe	NONE	849.0	479	0		NONE
Trick House	LASS ROBIN	13		NONE	single	8	Garbodor-Mega	Garbodorite	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Parasitic Waste	Gunk Shot;Body Slam;Drain Punch;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	1506.0	986	0		NONE
Trick House	LASS ROBIN	13		NONE	single	10	Nihilego	Air Balloon	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Beast Boost	Sludge Wave;Power Gem;Dazzling Gleam;Grass Knot	4	6 HP / 252 SpA / 252 Spe	NONE	793.0	497	0		NONE
Trick House	YOUNGSTER EDDIE	25		NONE	single	0	Qwilfish	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Impish	Intimidate	Toxic Spikes;Taunt;Flip Turn;Explosion	4	252 HP / 6 Atk / 252 Def	NONE	211.0	481	0		NONE
Trick House	YOUNGSTER EDDIE	25		NONE	single	2	Revavroom	Air Balloon	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Filter	Gunk Shot;Spin Out;Shift Gear;High Horsepower	4	6 HP / 252 Atk / 252 Spe	NONE	1355.0	497	0		NONE
Trick House	YOUNGSTER EDDIE	25		NONE	single	4	Drapion	Scope Lens	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sniper	Wicked Blow;Cross Poison;Ice Fang;Brick Break	4	6 HP / 252 Atk / 252 Spe	NONE	452.0	471	0		NONE
Trick House	YOUNGSTER EDDIE	25		NONE	single	6	Beedrill-Mega	Beedrillite	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Adaptability	Swords Dance;X-Scissor;Poison Jab;Drill Run	4	6 HP / 252 Atk / 252 Spe	NONE	910.0	296	0		NONE
Trick House	YOUNGSTER EDDIE	25		NONE	single	8	Naganadel	Life Orb	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Beast Boost	Sludge Wave;Dragon Pulse;Fire Blast;Nasty Plot	4	6 HP / 252 SpA / 252 Spe	NONE	804.0	479	0		NONE
Trick House	PICNICKER RACHEL	38		NONE	single	0	Leavanny	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sharpness	Leaf Blade;X-Scissor;Sacred Sword;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	542.0	481	0		NONE
Trick House	PICNICKER RACHEL	38		NONE	single	2	Electrode-Hisui	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Modest	Reckless	Chloroblast;Thunderbolt;Volt Switch;Flash Cannon	4	6 HP / 252 SpA / 252 Spe	NONE	996.0	479	0		NONE
Trick House	PICNICKER RACHEL	38		NONE	single	4	Crustle	White Herb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Sturdy	Shell Smash;X-Scissor;Knock Off;Stone Edge	4	6 HP / 252 Atk / 252 Spe	NONE	558.0	460	0		NONE
Trick House	PICNICKER RACHEL	38		NONE	single	6	Roserade	NONE	NONE	Technician	True	Player's Highest Lv -2	scales_to_player	Timid	Technician	Mega Drain;Sludge;Ancient Power;Hidden Power Fire	4	6 HP / 252 SpA / 252 Spe	30 Atk / 30 SpA / 30 Spe	407.0	NONE	1		NONE
Trick House	PICNICKER RACHEL	38		NONE	single	10	Kartana	Expert Belt	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Beast Boost	Leaf Blade;Smart Strike;Sacred Sword;Night Slash	4	6 HP / 252 Atk / 252 Spe	NONE	798.0	477	0		NONE
Trick House	GIRL GEORGIA	50		NONE	single	0	Trevenant	Sitrus Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Impish	Harvest	Leech Seed;Confuse Ray;Horn Leech;Poltergeist	4	252 HP / 6 Atk / 252 Def	NONE	709.0	523	0		NONE
Trick House	GIRL GEORGIA	50		NONE	single	2	Toedscruel	Yache Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Clear Body	Spore;Leech Seed;Earth Power;Giga Drain	4	6 HP / 252 SpA / 252 Spe	NONE	1337.0	554	1		NONE
